Main_Topic,Câu hỏi,Trả lời
Cấp phiếu tiếp nhận Bản công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO,"Công ty của tôi ở miền Trung, tôi muốn nộp hồ sơ công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO...","Anh (chị) không cần trực tiếp ra Cục Quản lý Y, Dược cổ truyền để nộp. Anh (chị) chuẩn bị đầy đủ hồ sơ theo quy định và gửi chuyển phát theo đường bưu điện về Cục Quản lý Y, Dược cổ truyền: 138A Giảng Võ, Ba Đình, Hà Nội."
Cấp phiếu tiếp nhận Bản công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO,,"Công ty anh (chị) có thể liên hệ xin số tài khoản của Cục Quản lý Y, Dược cổ truyền, Bộ Y tế, sau đó chuyển khoản phí thẩm định."
Cấp phiếu tiếp nhận Bản công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO,Nếu gửi hồ sơ công bố dược liệu sản xuất theo tiêu chuẩn GACP-WHO qua đường bưu điện thì công ty chú...,"Công ty anh (chị) có thể liên hệ xin số tài khoản của Cục Quản lý Y, Dược cổ truyền, Bộ Y tế, sau đó chuyển khoản phí thẩm định."
"Cấp Giấy chứng nhận Bài thuốc gia truyền, phương pháp chữa bệnh gia truyền",,"Căn cứ khoản 9 điều 2 Luật Khám bệnh, Chữa bệnh số 40/2009/QH12: “Người có bài thuốc gia truyền hoặc có phương pháp chữa bệnh gia truyền là người sở hữu bài thuốc hoặc phương pháp chữa bệnh theo kinh nghiệm lâu đời do dòng tộc, gia đình truyền lại, điều trị có hiệu quả đối với một hoặc vài bệnh, chứng nhất định được Sở Y tế công nhận sau khi có ý kiến của Hội đông y cấp tỉnh.” Như vậy với các quy định của pháp luật hiện hành, không có căn cứ để cấp giấy chứng nhận người sở hữu bài thuốc gia truyền cho anh (chị) vì giữa anh (chị) và bác hàng xóm không có quan hệ cùng dòng tộc, gia đình."
"Cấp Giấy chứng nhận Bài thuốc gia truyền, phương pháp chữa bệnh gia truyền",Bác hàng xóm nhà tôi có Bài thuốc gia truyền từ 3 đời (đã được Sở Y tế địa phương công nhận). Hiện n...,"Căn cứ khoản 9 điều 2 Luật Khám bệnh, Chữa bệnh số 40/2009/QH12: “Người có bài thuốc gia truyền hoặc có phương pháp chữa bệnh gia truyền là người sở hữu bài thuốc hoặc phương pháp chữa bệnh theo kinh nghiệm lâu đời do dòng tộc, gia đình truyền lại, điều trị có hiệu quả đối với một hoặc vài bệnh, chứng nhất định được Sở Y tế công nhận sau khi có ý kiến của Hội đông y cấp tỉnh.” Như vậy với các quy định của pháp luật hiện hành, không có căn cứ để cấp giấy chứng nhận người sở hữu bài thuốc gia truyền cho anh (chị) vì giữa anh (chị) và bác hàng xóm không có quan hệ cùng dòng tộc, gia đình."
"Cấp Giấy chứng nhận Bài thuốc gia truyền, phương pháp chữa bệnh gia truyền",,"Căn cứ điều 2 Quy chế xét duyệt cấp “Giấy chứng nhận bài thuốc gia truyền” kèm theo Quyết định 39/2007/QĐ-BYT ngày 12/11/2007 của Bộ trưởng Bộ Y tế về việc ban hành quy chế xét duyệt cấp “Giấy chứng nhận bài thuốc gia truyền”: thì Bài thuốc gia truyền được hiểu như sau: “Bài thuốc gia truyền là bài thuốc kinh nghiệm lâu đời của dòng tộc, gia đình truyền lại, có hiệu quả điều trị với một bệnh nhất định, có tiếng ở trong vùng, được nhân dân tín nhiệm, được Hội Đông y và y tế xã/phường/thị trấn sở tại và Sở Y tế công nhận. Những bài thuốc mới được nghiên cứu, sử dụng trong các tài liệu, sách vở hoặc kinh nghiệm của bản thân đều không thuộc phạm vi quy định trong Quy chế này”. Như vậy bài thuốc điều trị bỏng trong trường hợp anh (chị) nêu không được coi là bài thuốc gia truyền do anh (chị) không có quan hệ cùng dòng tộc, gia đình với người truyền bài thuốc."
"Cấp Giấy chứng nhận Bài thuốc gia truyền, phương pháp chữa bệnh gia truyền","Trong thời gian tôi ở quân ngũ, tôi được một cụ ở Nghệ An truyền cho bài thuốc chữa bỏng. Bài thuốc ...","Căn cứ điều 2 Quy chế xét duyệt cấp “Giấy chứng nhận bài thuốc gia truyền” kèm theo Quyết định 39/2007/QĐ-BYT ngày 12/11/2007 của Bộ trưởng Bộ Y tế về việc ban hành quy chế xét duyệt cấp “Giấy chứng nhận bài thuốc gia truyền”: thì Bài thuốc gia truyền được hiểu như sau: “Bài thuốc gia truyền là bài thuốc kinh nghiệm lâu đời của dòng tộc, gia đình truyền lại, có hiệu quả điều trị với một bệnh nhất định, có tiếng ở trong vùng, được nhân dân tín nhiệm, được Hội Đông y và y tế xã/phường/thị trấn sở tại và Sở Y tế công nhận. Những bài thuốc mới được nghiên cứu, sử dụng trong các tài liệu, sách vở hoặc kinh nghiệm của bản thân đều không thuộc phạm vi quy định trong Quy chế này”. Như vậy bài thuốc điều trị bỏng trong trường hợp anh (chị) nêu không được coi là bài thuốc gia truyền do anh (chị) không có quan hệ cùng dòng tộc, gia đình với người truyền bài thuốc."
"Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT",,"Căn cứ điểm a khoản 1 điều 24 của Luật khám bệnh, chữa bệnh thì bác sĩ trước khi được cấp chứng chỉ hành nghề phải qua thời gian thực hành 18 tháng tại bệnh viện, viện nghiên cứu có giường bệnh. Căn cứ Khoản 3 Điều 16 Nghị định 109/2016/NĐ-CP của Chính phủ: “Người hướng dẫn thực hành phải là người có chứng chỉ hành nghề, có phạm vi hoạt động chuyên môn phù hợp với văn bằng của người thực hành, có trình độ đào tạo tương đương hoặc cao hơn người thực hành và có thời gian hành nghề khám bệnh, chữa bệnh liên tục từ 03 năm trở lên” Trường hợp của bạn, để được cấp CCHN bạn phải có thời gian thực hành đủ 18 tháng tại trung tâm y tế (trong trường hợp trung tâm y tế có khoa YHCT) hoặc bệnh viện YHCT, khoa YHCT của bệnh viện, viện nghiên cứu có giường bệnh (có xác nhận của lãnh đạo cơ sở khám chữa bệnh), đồng thời người hướng dẫn thực hành cho bạn cũng cần đủ điều kiện theo quy định nêu trên."
"Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT",Cho em hỏi em tốt nghiệp bác sĩ chuyên khoa YHCT tại Trung Quốc năm 2010 và học 1 năm định hướng lớp...,"Căn cứ điểm a khoản 1 điều 24 của Luật khám bệnh, chữa bệnh thì bác sĩ trước khi được cấp chứng chỉ hành nghề phải qua thời gian thực hành 18 tháng tại bệnh viện, viện nghiên cứu có giường bệnh. Căn cứ Khoản 3 Điều 16 Nghị định 109/2016/NĐ-CP của Chính phủ: “Người hướng dẫn thực hành phải là người có chứng chỉ hành nghề, có phạm vi hoạt động chuyên môn phù hợp với văn bằng của người thực hành, có trình độ đào tạo tương đương hoặc cao hơn người thực hành và có thời gian hành nghề khám bệnh, chữa bệnh liên tục từ 03 năm trở lên” Trường hợp của bạn, để được cấp CCHN bạn phải có thời gian thực hành đủ 18 tháng tại trung tâm y tế (trong trường hợp trung tâm y tế có khoa YHCT) hoặc bệnh viện YHCT, khoa YHCT của bệnh viện, viện nghiên cứu có giường bệnh (có xác nhận của lãnh đạo cơ sở khám chữa bệnh), đồng thời người hướng dẫn thực hành cho bạn cũng cần đủ điều kiện theo quy định nêu trên."
"Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT",,"Căn cứ khoản 1 Điều 9 của Nghị định số 109/2016/NĐ-CP của Chính phủ thì bạn được đăng kí cấp CCHN khi bạn đang làm việc tại cơ sở khám bệnh, chữa bệnh trên địa bàn Hà Nội."
"Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT","Em là điều dưỡng đang làm việc tại TP.Hà Nội nhưng hộ khẩu ở tỉnh Tuyên Quang. Bây giờ, em muốn đăng...","Căn cứ khoản 1 Điều 9 của Nghị định số 109/2016/NĐ-CP của Chính phủ thì bạn được đăng kí cấp CCHN khi bạn đang làm việc tại cơ sở khám bệnh, chữa bệnh trên địa bàn Hà Nội."
"Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT",,"Một trong những điều kiện để cấp chứng chỉ hành nghề là có thời gian thực hành. Bạn đã có bằng chuyên khoa I về y học cổ truyền thì không phải thực hành, được quy định tại Khoản 3, Điều 5 Nghị định số 109/2016/NĐ-CP của Chính phủ."
"Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT","Tôi có bằng tốt nghiệp BS YHCT, ra trường tháng 8 năm 1994. Từ khi ra trường tôi làm việc ở Bệnh việ...","Một trong những điều kiện để cấp chứng chỉ hành nghề là có thời gian thực hành. Bạn đã có bằng chuyên khoa I về y học cổ truyền thì không phải thực hành, được quy định tại Khoản 3, Điều 5 Nghị định số 109/2016/NĐ-CP của Chính phủ."
"Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT",,"Căn cứ khoản 6 Điều 12 Nghị định 109/2016/NĐ-CP của Chính phủ: “Nguyên tắc hành nghề: Người hành nghề đã đăng ký làm người chịu trách nhiệm chuyên môn của 01 cơ sở KBCB, được đăng ký hành nghề ngoài giờ tại cơ sở KBCB khác.Tuy nhiên phải thỏa mãn tất cả các điều kiện sau:      1. Không làm trùng giờ với nơi đã chịu trách nhiệm chuyên môn kỹ thuật.      2. Phải cập nhật việc ký hợp đồng với cơ quan quản lý nhà nước trên địa bàn (phòng quản lý y tế tư nhân thuộc Sở Y tế nơi cư trú)      3. Trong trường hợp người hành nghề là công chức, viên chức, người hành nghề phải có công văn chấp thuận của cơ quan chủ quản nếu ký hợp đồng với cơ sở khám, chữa bệnh thuộc doanh nghiệp (Luật công chức, viên chức)      4. Người hành nghề đã đăng ký làm người chịu trách nhiệm chuyên môn kỹ thuật của một cơ sở khám bệnh, chữa bệnh được đăng ký làm việc ngoài giờ tại cơ sở khám bệnh, chữa bệnh khác trên cùng địa bàn nhưng tổng thời gian làm ngoài giờ không quá 200 giờ theo quy định của Bộ luật Lao động. (theo Khoản 6 Điều 11 Thông tư 41/2011"
"Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT","Bác sĩ đã chịu trách nhiệm chuyên môn kỹ thuật tại 01 địa điểm có thể ký hợp đồng khám, chữa bệnh tạ...","Căn cứ khoản 6 Điều 12 Nghị định 109/2016/NĐ-CP của Chính phủ: “Nguyên tắc hành nghề: Người hành nghề đã đăng ký làm người chịu trách nhiệm chuyên môn của 01 cơ sở KBCB, được đăng ký hành nghề ngoài giờ tại cơ sở KBCB khác.Tuy nhiên phải thỏa mãn tất cả các điều kiện sau:      1. Không làm trùng giờ với nơi đã chịu trách nhiệm chuyên môn kỹ thuật.      2. Phải cập nhật việc ký hợp đồng với cơ quan quản lý nhà nước trên địa bàn (phòng quản lý y tế tư nhân thuộc Sở Y tế nơi cư trú)      3. Trong trường hợp người hành nghề là công chức, viên chức, người hành nghề phải có công văn chấp thuận của cơ quan chủ quản nếu ký hợp đồng với cơ sở khám, chữa bệnh thuộc doanh nghiệp (Luật công chức, viên chức)      4. Người hành nghề đã đăng ký làm người chịu trách nhiệm chuyên môn kỹ thuật của một cơ sở khám bệnh, chữa bệnh được đăng ký làm việc ngoài giờ tại cơ sở khám bệnh, chữa bệnh khác trên cùng địa bàn nhưng tổng thời gian làm ngoài giờ không quá 200 giờ theo quy định của Bộ luật Lao động. (theo Khoản 6 Điều 11 Thông tư 41/2011"
"Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT",,"Căn cứ khoản 3 Điều 27 Nghị định 109/2016/NĐ-CP của Chính phủ, bạn sẽ được làm người chịu trách nhiệm chuyên môn của phòng khám y học cổ truyền. Tuy nhiên ngoài việc nộp hồ sơ theo quy định của Nghị định, bạn phải có thêm giấy xác nhận đã tham gia khám bệnh, chữa bệnh tại phòng chẩn trị YHCT của Sở Y tế Thanh Hóa."
"Cấp chứng chỉ hành nghề khám, chữa bệnh lĩnh vực YHCT","Tôi đã được cấp chứng chỉ hành nghề khám bệnh, chữa bệnh bằng y học cổ truyền năm 2014, hiện tôi đan...","Căn cứ khoản 3 Điều 27 Nghị định 109/2016/NĐ-CP của Chính phủ, bạn sẽ được làm người chịu trách nhiệm chuyên môn của phòng khám y học cổ truyền. Tuy nhiên ngoài việc nộp hồ sơ theo quy định của Nghị định, bạn phải có thêm giấy xác nhận đã tham gia khám bệnh, chữa bệnh tại phòng chẩn trị YHCT của Sở Y tế Thanh Hóa."
